item,lvl,ID,catSeq,Finnish,English,TDOI
1941,4,L01XX01,70,Amsakriini,amsacrine,NOTDOI
1942,4,L01XX02,80,Asparaginaasi,asparaginase,NOTDOI
1943,4,L01XX05,90,Hydroksikarbamidi,hydroxycarbamide,undefined
1944,4,L01XX08,100,Pentostatiini,pentostatin,NOTDOI
1945,4,L01XX11,110,Estramustiini,estramustine,undefined
1946,4,L01XX23,120,Mitotaani,mitotane,undefined
1947,4,L01XX24,130,Pegaspargaasi,pegaspargase,NOTDOI
1948,4,L01XX27,140,Arseenitrioksidi,arsenic trioxide,NOTDOI
1949,4,L01XX35,150,Anagrelidi,anagrelide,undefined
1950,4,L01XX41,160,Eribuliini,eribulin,NOTDOI
1951,4,L01XX44,168,Aflibersepti,aflibercept,NOTDOI
1952,4,L01XX52,180,Venetoklaksi,venetoclax,NOTDOI
1953,4,L01XX66,190,Selineksori,selinexor,NOTDOI
1954,4,L01XX67,198,Tagraksofuspi,tagraxofusp,NOTDOI
1955,4,L01XX73,199,Sotorasibi,sotorasib,NOTDOI
1956,4,L01XX74,200,Beltsutifaani ,belzutifan,NOTDOI
1957,4,L01XX75,200,Tebentafuspi ,tebentafusp,NOTDOI
1958,4,L01XX77,201,Adagrasibi,adagrasib,NOTDOI
1959,4,L01XX80,202,Imetelstaatti,imetelstat,NOTDOI
1960,4,L01XY01,208,Daunorubisiini ja sytarabiini,cytarabine and daunorubicin,NOTDOI
1961,4,L03AX03,209,BCG-rokote,BCG vaccine,undefined
1962,4,L03AX11,210,Tasonermiini,tasonermin,NOTDOI
1963,4,L04AX02,212,Talidomidi,thalidomide,undefined
1964,4,L04AX04,213,Lenalidomidi,lenalidomide,undefined
1965,4,L04AX06,214,Pomalidomidi,pomalidomide,NOTDOI
1966,2,L1B,20,Endokrinologiset lääkkeet,,undefined
1967,3,L1BA,10,Hormonit,,undefined
1968,4,L1BAA,10,Estrogeenit ja progestageenit,,undefined
1969,5,G03DC03,10,Lynestrenoli,lynestrenol,undefined
1970,5,L02AA02,10,Polyestradiolifosfaatti,polyestradiol phosphate,undefined
1971,5,L02AB01,20,Megestroli,megestrol,undefined
1972,5,L02AB02,30,Medroksiprogesteroni,medroxyprogesterone,undefined
1973,4,L1BAB,20,Gonadotropiinia vapauttavan hormonin kaltaiset yhdisteet,,undefined
1974,5,H01CA02,10,Nafareliini,nafarelin,undefined
1975,5,L02AE01,10,Busereliini,buserelin,undefined
1976,5,L02AE02,20,Leuproreliini,leuprorelin,undefined
1977,5,L02AE03,30,Gosereliini,goserelin,undefined
1978,5,L02AE04,40,Triptoreliini,triptorelin,undefined
1979,5,L02AE05,50,Histreliini,histrelin,NOTDOI
1980,3,L1BB,20,Hormoniantagonistit,,undefined
1981,4,L1BBA,10,Antiestrogeenit,,undefined
1982,5,L02BA01,10,Tamoksifeeni,tamoxifen,undefined
1983,5,L02BA02,20,Toremifeeni,toremifene,undefined
1984,5,L02BA03,30,Fulvestrantti,fulvestrant,undefined
1985,5,L02BA04,31,Elasestrantti,elacestrant,NOTDOI
1986,4,L1BBB,20,Antiandrogeenit,,undefined
1987,5,L02BB01,10,Flutamidi,flutamide,undefined
1988,5,L02BB03,20,Bikalutamidi,bicalutamide,undefined
1989,5,L02BB04,30,Entsalutamidi,enzalutamide,NOTDOI
1990,5,L02BB05,40,Apalutamidi,apalutamide,NOTDOI
1991,5,L02BB06,50,Darolutamidi,darolutamide,NOTDOI
1992,4,L1BBC,21,Muut hormoniantagonistit,,NOTDOI
1993,5,L02BX02,10,Degareliksi,degarelix,undefined
1994,5,L02BX03,11,Abirateroni,abiraterone,NOTDOI
1995,5,L02BX04,12,Relugoliksi,relugolix,NOTDOI
1996,3,L1BC,30,Aromataasin estäjät,,undefined
1997,4,L02BG03,10,Anastrotsoli,anastrozole,undefined
1998,4,L02BG04,20,Letrotsoli,letrozole,undefined
1999,4,L02BG06,30,Eksemestaani,exemestane,undefined
2000,2,L1C,30,Immunostimulantit,,undefined
2001,3,L1CA,10,Kasvutekijät,,undefined
2002,4,L03AA02,10,Filgrastiimi,filgrastim,undefined
2003,4,L03AA10,20,Lenograstiimi,lenograstim,undefined
2004,4,L03AA13,30,Pegfilgrastiimi,pegfilgrastim,undefined
2005,4,L03AA14,40,Lipegfilgrastiimi,lipegfilgrastim,NOTDOI
2006,4,L03AA18,41,Efbemalenograstiimi alfa,efbemalenograstim alfa,NOTDOI
2007,3,L1CAB,20,Verihiutalekasvutekijät,,NOTDOI
2008,4,B02BX04,10,Romiplostiimi,romiplostim,undefined
2009,4,B02BX05,20,Eltrombopagi,eltrombopag,NOTDOI
2010,4,B02BX07,30,Lusutrombopagi,lusutrombopag,NOTDOI
2011,4,B02BX08,40,Avatrombopagi,avatrombopag,NOTDOI
2012,3,L1CB,30,Interferonit,,undefined
2013,4,L03AB01,10,Interferonialfa luonnollinen,interferon alfa natural,NOTDOI
2014,4,L03AB03,20,Interferonigamma,interferon gamma,undefined
2015,4,L03AB04,30,Interferonialfa-2a,interferon alfa-2a,undefined
2016,4,L03AB05,40,Interferonialfa-2b,interferon alfa-2b,undefined
2017,4,L03AB07,50,Interferonibeeta-1a,interferon beta-1a,undefined
2018,4,L03AB08,60,Interferonibeeta-1b,interferon beta-1b,undefined
2019,4,L03AB10,70,Peginterferonialfa-2b,peginterferon alfa-2b,undefined
2020,4,L03AB11,80,Peginterferonialfa-2a,peginterferon alfa-2a,undefined
2021,4,L03AB13,90,Peginterferonibeeta-1a,peginterferon beta-1a,NOTDOI
2022,4,L03AB15,100,Ropeginterferoni alfa-2b,ropeginterferon alfa-2b,NOTDOI
2023,3,L1CC,40,Interleukiinit,,undefined
2024,4,L03AC01,10,Aldesleukiini,aldesleukin,undefined
2025,3,L1CD,50,Muut immunostimulantit,,undefined
2026,4,L03AX03,20,BCG-rokote,BCG vaccine,undefined
2027,4,L03AX13,30,Glatirameeriasetaatti,glatiramer acetate,undefined
2028,4,L03AX14,40,Histamiinidihydrokloridi,histamine dihydrochloride,NOTDOI
2029,4,L03AX15,50,Mifamurtidi,mifamurtide,NOTDOI
2030,4,L03AX16,60,Pleriksafori,plerixafor,undefined
2031,2,L1D,40,Immunosuppressantit,,undefined
2032,3,L1DA,10,Selektiiviset immunosuppressantit,,undefined
2033,4,L04AA03,10,Antilymfosyytti-immunoglobuliini,antilymphocyte immunoglobulin (horse),NOTDOI
2034,4,L04AA04,20,Antitymosyytti-immunoglobuliini,antithymocyte immunoglobulin (rabbit),undefined
2035,4,L04AA06,30,Mykofenolihappo,mycophenolic acid,undefined
2036,4,L04AA24,80,Abatasepti,abatacept,undefined
2037,4,L04AA28,120,Belatasepti,belatacept,NOTDOI
2038,4,L04AA32,140,Apremilasti,apremilast,NOTDOI
2039,4,L04AA40,181,Kladribiini,cladribine,NOTDOI
2040,4,L04AA41,190,Imlifidaasi,imlifidase,NOTDOI
2041,4,L04AA58,230,Efgartigimodi alfa,efgartigimod alfa,NOTDOI
2042,4,L04AH01,231,Sirolimuusi,sirolimus,undefined
2043,4,L04AH02,232,Everolimuusi,everolimus,undefined
2044,4,L04AK01,234,Leflunomidi,leflunomide,undefined
2045,4,L04AK02,235,Teriflunomidi,teriflunomide,NOTDOI
2046,4,L01FA01,236,Rituksimabi,rituximab,NOTDOI
2047,3,L1DB,20,TNF-alfan estäjät,,NOTDOI
2048,4,L04AB01,10,Etanersepti,etanercept,NOTDOI
2049,4,L04AB02,20,Infliksimabi,infliximab,undefined
2050,4,L04AB04,30,Adalimumabi,adalimumab,undefined
2051,4,L04AB05,40,Sertolitsumabipegoli,certolizumab pegol,undefined
2052,4,L04AB06,50,Golimumabi,golimumab,undefined
2053,3,L1DC,30,Interleukiinien estäjät,,undefined
2054,4,L04AC01,10,Daklitsumabi,daclizumab,NOTDOI
2055,4,L04AC02,20,Basiliksimabi,basiliximab,undefined
2056,4,L04AC03,30,Anakinra,anakinra,undefined
2057,4,L04AC04,40,Rilonasepti,rilonacept,NOTDOI
2058,4,L04AC05,50,Ustekinumabi,ustekinumab,undefined
2059,4,L04AC07,60,Tosilitsumabi,tocilizumab,undefined
2060,4,L04AC08,70,Kanakinumabi,canakinumab,NOTDOI
2061,4,L04AC10,80,Sekukinumabi,secukinumab,NOTDOI
2062,4,L04AC11,90,Siltuksimabi,siltuximab,NOTDOI
2063,4,L04AC12,100,Brodalumabi,brodalumab,NOTDOI
2064,4,L04AC13,110,Iksekitsumabi,ixekizumab,NOTDOI
2065,4,L04AC14,111,Sarilumabi,sarilumab,NOTDOI
2066,4,L04AC16,120,Guselkumabi,guselkumab,NOTDOI
2067,4,L04AC17,130,Tildrakitsumabi,tildrakizumab,NOTDOI
2068,4,L04AC18,140,Risankitsumabi,risankizumab,NOTDOI
2069,4,L04AC19,150,Satralitsumabi,satralizumab,NOTDOI
2070,4,L04AC21,160,Bimekitsumabi,bimekizumab,NOTDOI
2071,4,L04AC22,161,Spesolimabi,spesolimab,NOTDOI
2072,4,L04AC24,162,Mirikitsumabi,mirikizumab,NOTDOI
2073,4,D11AH05,163,Dupilumabi,dupilumab,NOTDOI
2074,4,D11AH10,164,Lebrikitsumabi ,lebrikizumab,NOTDOI
2075,4,D11AH12,165,Nemolitsumabi,nemolizumab,NOTDOI
2076,4,R03DX09,166,Mepolitsumabi,mepolizumab,NOTDOI
2077,3,L1DD,40,Kalsineuriinin estäjät,,undefined
2078,4,L04AD01,10,Siklosporiini,ciclosporin,undefined
2079,4,L04AD02,20,Takrolimuusi,tacrolimus,undefined
2080,4,L04AD03,21,Voklosporiini,voclosporin,NOTDOI
2081,3,L1DE,40,S1P-reseptorin modulaattorit,,undefined
2082,4,L04AE01,36,Fingolimodi,fingolimod,NOTDOI
2083,4,L04AE02,36,Otsanimodi,ozanimod,NOTDOI
2084,4,L04AE03,37,Siponimodi,siponimod,NOTDOI
2085,4,L04AE04,38,Ponesimodi,ponesimod,NOTDOI
2086,4,L04AE05,39,Etrasimodi,etrasimod,NOTDOI
2087,3,L1DF,41,JAK-estäjät,,NOTDOI
2088,4,L04AF01,8,Tofasitinibi,tofacitinib,NOTDOI
2089,4,L04AF02,9,Barisitinibi,baricitinib,NOTDOI
2090,4,L04AF03,10,Upadasitinibi,upadacitinib,NOTDOI
2091,4,L04AF04,11,Filgotinibi,filgotinib,NOTDOI
2092,4,L04AF07,12,Deukravasitinibi,deucravacitinib,NOTDOI
2093,4,L04AF08,13,Ritlesitinibi ,ritlecitinib,NOTDOI
2094,4,L01EJ01,14,Ruksolitinibi,ruxolitinib,NOTDOI
2095,4,D11AH08,15,Abrositinibi,abrocitinib,NOTDOI
2096,3,L1DG,42,Monoklonaaliset vasta-aineet,,NOTDOI
2097,4,L04AG03,9,Natalitsumabi,natalizumab,NOTDOI
2098,4,L04AG04,10,Belimumabi,belimumab,NOTDOI
2099,4,L04AG05,12,Vedolitsumabi,vedolizumab,NOTDOI
2100,4,L04AG06,13,Alemtutsumabi,alemtuzumab,NOTDOI
2101,4,L04AG08,14,Okrelitsumabi,ocrelizumab,NOTDOI
2102,4,L04AG10,15,Inebilitsumabi,inebilizumab,NOTDOI
2103,4,L04AG11,16,Anifrolumabi,anifrolumab,NOTDOI
2104,4,L04AG12,17,Ofatumumabi,ofatumumab,NOTDOI
2105,4,L04AG14,18,Ublituksimabi,ublituximab,NOTDOI
2106,4,L04AG16,19,Rotsanoliksitsumabi,rozanolixizumab,NOTDOI
2107,3,L1DJ,43,Komplementin estäjät,,NOTDOI
2108,4,L04AJ01,11,Ekulitsumabi,eculizumab,NOTDOI
2109,4,L04AJ02,12,Ravulitsumabi,ravulizumab,NOTDOI
2110,4,L04AJ03,13,Pegsetakoplaani,pegcetacoplan,NOTDOI
2111,4,L04AJ04,14,Sutimlimabi,sutimlimab,NOTDOI
2112,4,L04AJ05,15,Avakopaani ,avacopan,NOTDOI
2113,4,L04AJ06,16,Tsilukoplaani,zilucoplan,NOTDOI
2114,4,L04AJ08,17,Iptakopaani,iptacopan,NOTDOI
2115,4,L04AJ09,18,Danikopaani ,danicopan,NOTDOI
2116,4,L04AJ10,19,Vilobelimabi,vilobelimab,NOTDOI
2117,3,L1DX,44,Muut immunosuppressantit,,NOTDOI
2118,4,L04AX01,10,Atsatiopriini,azathioprine,undefined
2119,4,L04AX02,11,Talidomidi,thalidomide,undefined
2120,4,L04AX03,12,Metotreksaatti,methotrexate,undefined
2121,4,L04AX04,13,Lenalidomidi,lenalidomide,undefined
2122,4,L04AX06,14,Pomalidomidi,pomalidomide,NOTDOI
2123,4,L04AX07,15,Dimetyylifumaraatti,dimethyl fumarate,NOTDOI
2124,4,L04AX08,16,Darvadstroseli,darvadstrocel,NOTDOI
2125,4,L04AX09,17,Diroksimeelifumaraatti,diroximel fumarate,NOTDOI
2126,1,M2,17,Luukudokseen vaikuttavat lääkkeet,,undefined
2127,2,M2A,10,Bisfosfonaatit,,undefined
2128,3,M05BA02,20,Klodronaatti,clodronic acid,undefined
2129,3,M05BA03,30,Pamidronaatti,pamidronic acid,undefined
2130,3,M05BA04,40,Alendronaatti,alendronic acid,undefined
2131,3,M05BA06,50,Ibandronihappo,ibandronic acid,undefined
2132,3,M05BA07,60,Risedronaatti,risedronic acid,undefined
2133,3,M05BA08,70,Tsoledronihappo,zoledronic acid,undefined
2134,2,M2B,20,"Bisfosfonaatit,  yhdistelmävalmisteet",,undefined
2135,3,M05BB03,20,Alendronaatti ja kolekalsiferoli,alendronic acid and colecalciferol,undefined
2136,3,M05BB04,30,"Risedronaatti, kalsium ja kolekalsiferoli","risedronic acid, calcium and colecalciferol, sequential",undefined
2137,2,M2C,30,Muut luukudokseen vaikuttavat lääkkeet,,undefined
2138,3,H05AA02,10,Teriparatidi,teriparatide,undefined
2139,3,H05BA01,10,Kalsitoniini (lohen synteettinen),calcitonin (salmon synthetic),undefined
2140,3,M05BC01,10,Dibotermiini alfa,dibotermin alfa,undefined
2141,3,M05BX04,30,Denosumabi,denosumab,NOTDOI
2142,3,M05BX05,40,Burosumabi,burosumab,NOTDOI
2143,3,M05BX06,50,Romosotsumabi,romosozumab,NOTDOI
2144,3,M05BX07,60,Vosoritidiosoritidi,vosoritide,NOTDOI
2145,1,D1,18,Ihotautien lääkkeet,,undefined
2146,2,D1A,10,Iholle käytettävät kortikosteroidit,,undefined
2147,3,D1AA,10,Miedot (ryhmä I),,undefined
2148,4,D07AA02,10,Hydrokortisoni,hydrocortisone,undefined
2149,3,D1AB,20,Keskivahvat (ryhmä II),,undefined
2150,4,D07AB01,10,Klobetasoni,clobetasone,undefined
2151,4,D07AB02,20,Hydrokortisonibutyraatti,hydrocortisone butyrate,undefined
2152,4,D07AB08,30,Desonidi,desonide,undefined
2153,3,D1AC,30,Vahvat (ryhmä III),,undefined
2154,4,D07AC01,10,Beetametasoni,betamethasone,undefined
2155,4,D07AC03,20,Desoksimetasoni,desoximetasone,undefined
2156,4,D07AC07,21,Fludroksikortidi,fludroxycortide,NOTDOI
2157,4,D07AC13,30,Mometasoni,mometasone,undefined
2158,4,D07AC14,40,Metyyliprednisoloniaseponaatti,methylprednisolone aceponate,undefined
2159,3,D1AD,40,Erittäin vahvat (ryhmä IV),,undefined
2160,4,D07AD01,10,Klobetasoli,clobetasol,undefined
2161,3,D1AE,50,Kortikosteroidien ja antiseptien/antibioottien yhdistelmät,,undefined
2162,4,D1AEA,10,Mietojen kortikosteroidien yhdistelmät,,undefined
2163,5,D07BA04,10,Hydrokortisoni ja antiseptit,hydrocortisone and antiseptics,undefined
2164,5,D07CA01,20,Hydrokortisoni ja antibiootit,hydrocortisone and antibiotics,undefined
2165,5,D07XA01,30,Hydrokortisoni ja muut,hydrocortisone,undefined
2166,4,D1AEB,20,Keskivahvojen kortikosteroidien yhdistelmät,,undefined
2167,5,D07BB02,10,Desonidi ja antiseptit,desonide and antiseptics,NOTDOI
2168,5,D07BB04,20,Hydrokortisonibutyraatti ja antiseptit,hydrocortisone butyrate and antiseptics,undefined
2169,4,D1AEC,30,Vahvojen kortikosteroidien yhdistelmät,,undefined
2170,5,D07BC01,10,Beetametasoni ja antiseptit,betamethasone and antiseptics,undefined
2171,5,D07BC05,20,Desoksimetasoni ja antiseptit,ATCDDD N/A,NOTDOI
2172,5,D07CC01,30,Beetametasoni ja antibiootit,betamethasone and antibiotics,undefined
2173,5,D07XC01,40,Beetametasoni ja salisyylihappo,betamethasone,undefined
2174,2,D1B,20,Sienilääkkeet,,undefined
2175,3,D1BA,10,Paikalliset sienilääkkeet,,undefined
2176,4,D01AA02,10,Natamysiini,natamycin,undefined
2177,4,D01AC01,20,Klotrimatsoli,clotrimazole,undefined
2178,4,D01AC02,30,Mikonatsoli,miconazole,undefined
2179,4,D01AC03,40,Ekonatsoli,econazole,undefined
2180,4,D01AC07,50,Tiokonatsoli,tioconazole,undefined
2181,4,D01AC08,60,Ketokonatsoli,ketoconazole,undefined
2182,4,D01AC10,70,Bifonatsoli,bifonazole,NOTDOI
2183,4,D01AC20,80,Sienilääke ja kortikosteroidi,imidazoles/triazoles in combination with corticosteroids,undefined
2184,4,D01AE02,90,Metyylirosaniliini,methylrosaniline,NOTDOI
2185,4,D01AE14,100,Siklopiroksi,ciclopirox,undefined
2186,4,D01AE15,110,Terbinafiini,terbinafine,undefined
2187,4,D01AE16,120,Amorolfiini,amorolfine,undefined
2188,4,D01AE20,130,Muut sienilääkkeiden yhdistelmävalmisteet,combinations,NOTDOI
2189,3,D1BB,20,Systeemisesti käytettävät sienilääkkeet,,undefined
2190,4,D01BA02,9,Terbinafiini,terbinafine,undefined
2191,4,D01BA01,10,Griseofulviini,griseofulvin,NOTDOI
2192,4,J02AC01,10,Flukonatsoli,fluconazole,undefined
2193,4,J02AC02,10,Itrakonatsoli,itraconazole,undefined
2194,2,D1C,30,Aknelääkkeet,,undefined
2195,3,D1CA,10,Ulkoisesti käytettävät aknelääkkeet,,undefined
2196,4,D1CAA,10,Mikrobilääkkeet,,undefined
2197,5,D10AF01,20,Klindamysiini,clindamycin,undefined
2198,5,D10AF51,30,"Klindamysiini, yhdistelmävalmisteet","clindamycin, combinations",undefined
2199,4,D1CAB,20,Muut kuin mikrobilääkkeet,,undefined
2200,5,D10AB02,10,Rikki,sulfur,NOTDOI
2201,5,D10AD06,10,Trifaroteeni,trifarotene,NOTDOI
2202,5,D10AD01,20,Tretinoiini,tretinoin,undefined
2203,5,D10AD03,30,Adapaleeni,adapalene,undefined
2204,5,D10AD53,40,"Adapaleeni, yhdistelmävalmisteet","adapalene, combinations",undefined
2205,5,D10AE01,50,Bentsoyyliperoksidi,benzoyl peroxide,undefined
2206,5,D10AX03,60,Atselaiinihappo,azelaic acid,undefined
2207,5,D10AX30,70,Muut aknen yhdistelmävalmisteet,various combinations,NOTDOI
2208,3,D1CB,20,Systeemisesti käytettävät aknelääkkeet,,undefined
2209,4,D10BA01,10,Isotretinoiini,isotretinoin,undefined
2210,2,D1DA,40,"Paikalliset antibiootit, kemoterapia",,undefined
2211,3,D06AX01,10,Fusidiinihappo,fusidic acid,undefined
2212,3,D06AX04,20,Neomysiini,neomycin,undefined
2213,3,D06AX07,30,Gentamisiini,gentamicin,NOTDOI
2214,3,D06AX09,40,Mupirosiini,mupirocin,undefined
2215,3,D06AX13,50,Retapamuliini,retapamulin,NOTDOI
2216,3,D06BA01,60,Hopeasulfadiatsiini,silver sulfadiazine,undefined
2217,3,D06BB10,70,Imikimodi,imiquimod,undefined
2218,3,D06BX01,80,Metronidatsoli,metronidazole,undefined
2219,3,D06BX03,100,Tirbanibuliini,tirbanibulin,NOTDOI
2220,3,L01AA05,101,Kloorimetiini,chlormethine,NOTDOI
2221,3,L01BC02,102,Fluorourasiili,fluorouracil,undefined
2222,3,L01BC52,102,"Fluorourasiili, yhdistelmävalmisteet","fluorouracil, combinations",NOTDOI
2223,3,L01XD03,103,Metyyliaminolevulinaatti,methyl aminolevulinate,undefined
2224,3,L01XD04,103,Aminolevuliinihappo,aminolevulinic acid,undefined
2225,2,D1DB,45,Paikalliset viruslääkkeet,,undefined
2226,3,D06BB03,20,Asikloviiri,aciclovir,undefined
2227,3,D06BB04,30,Podofyllotoksiini,podophyllotoxin,undefined
2228,3,D06BB06,40,Pensikloviiri,penciclovir,undefined
2229,3,D06BB10,41,Imikimodi,imiquimod,undefined
2230,3,D06BB53,70,"Asikloviiri, yhdistelmävalmisteet","aciclovir, combinations",NOTDOI
2231,2,D1E,50,Psoriaasilääkkeet,,undefined
2232,3,D05AC01,10,Ditranoli,dithranol,NOTDOI
2233,3,D05AD01,20,Trioksisaleeni,trioxysalen,undefined
2234,3,D05AX02,30,Kalsipotrioli,calcipotriol,undefined
2235,3,D05AX03,40,Kalsitrioli,calcitriol,undefined
2236,3,D05AX05,50,Tatsaroteeni,tazarotene,NOTDOI
2237,3,D05AX52,60,Kalsipotriolin ja steroidin yhdistelmävalmisteet,"calcipotriol, combinations",undefined
2238,3,D05BA02,70,Metoksaleeni,methoxsalen,undefined
2239,3,D05BA03,80,Bergapteeni,bergapten,NOTDOI
2240,3,D05BB02,90,Asitretiini,acitretin,undefined
2241,3,L04AA32,108,Apremilasti,apremilast,NOTDOI
2242,3,L04AF07,109,Deukravasitinibi,deucravacitinib,NOTDOI
2243,3,L04AB01,120,Etanersepti,etanercept,NOTDOI
2244,3,L04AB02,130,Infliksimabi,infliximab,undefined
2245,3,L04AB04,140,Adalimumabi,adalimumab,undefined
2246,3,L04AB05,150,Sertolitsumabipegoli,certolizumab pegol,undefined
2247,3,L04AC05,160,Ustekinumabi,ustekinumab,undefined
2248,3,L04AC10,170,Sekukinumabi,secukinumab,NOTDOI
2249,3,L04AC12,180,Brodalumabi,brodalumab,NOTDOI
2250,3,L04AC13,190,Iksekitsumabi,ixekizumab,NOTDOI
2251,3,L04AC16,200,Guselkumabi,guselkumab,NOTDOI
2252,3,L04AC17,210,Tildrakitsumabi,tildrakizumab,NOTDOI
2253,3,L04AC18,220,Risankitsumabi,risankizumab,NOTDOI
2254,3,L04AC21,230,Bimekitsumabi,bimekizumab,NOTDOI
2255,3,L04AC22,231,Spesolimabi,spesolimab,NOTDOI
2256,3,L04AX03,231,Metotreksaatti,methotrexate,undefined
2257,3,L04AX07,240,Dimetyylifumaraatti,dimethyl fumarate,NOTDOI
2258,2,D1HA,55,Atooppisen ihottuman lääkkeet,,undefined
2259,3,D1HAA,10,Paikalliset kalsineuriinin estäjät,,NOTDOI
2260,4,D11AH01,10,Takrolimuusi,tacrolimus,undefined
2261,4,D11AH02,11,Pimekrolimuusi,pimecrolimus,undefined
2262,3,L04AD01,10,Siklosporiini,ciclosporin,undefined
2263,3,D11AH05,18,Dupilumabi,dupilumab,NOTDOI
2264,3,L04AF02,19,Barisitinibi,baricitinib,NOTDOI
2265,3,L04AF03,19,Upadasitinibi,upadacitinib,NOTDOI
2266,3,D11AH06,20,Krisaboroli,crisaborole,NOTDOI
2267,3,D11AH07,20,Tralokinumabi,tralokinumab,NOTDOI
2268,3,D11AH08,20,Abrositinibi,abrocitinib,NOTDOI
2269,3,D11AH10,21,Lebrikitsumabi ,lebrikizumab,NOTDOI
2270,3,D11AH12,22,Nemolitsumabi,nemolizumab,NOTDOI
2271,2,D1HD,55,Muut ihotautilääkkeet,,NOTDOI
2272,3,D04AA04,7,Tripelennamiini,tripelennamine,undefined
2273,3,D11AA01,8,Glykopyrronium,glycopyrronium,NOTDOI
2274,3,D11AA02,9,Aluminiumkloridi,ATCDDD N/A,NOTDOI
2275,3,D11AH11,10,Delgositinibi,delgocitinib,NOTDOI
2276,3,D11AX03,55,Kalsiumglukonaatti,calcium gluconate,NOTDOI
2277,3,D11AX06,56,Mekinoli,mequinol,NOTDOI
2278,3,D11AX10,57,Finasteridi,finasteride,undefined
2279,3,D11AX11,57,Hydrokinoni,hydroquinone,NOTDOI
2280,3,D11AX16,57,Eflornitiini,eflornithine,NOTDOI
2281,3,D11AX18,58,Diklofenaakki,diclofenac,undefined
2282,3,D11AX19,59,Alitretinoiini,ATCDDD N/A,NOTDOI
2283,3,D11AX21,65,Brimonidiini,brimonidine,NOTDOI
2284,3,D11AX22,66,Ivermektiini,ivermectin,NOTDOI
2285,3,D11AX24,66,Deoksikoolihappo,deoxycholic acid,NOTDOI
2286,3,J04BA02,67,Dapsoni,dapsone,undefined
2287,3,L04AF08,72,Ritlesitinibi ,ritlecitinib,NOTDOI
2288,3,M03AX01,73,Botuliinitoksiini,botulinum toxin,undefined
2289,3,R03DX05,80,Omalitsumabi,omalizumab,undefined
2290,2,D1F,60,"Pehmentävät ja suojaavat valmisteet, haavojen ja palovammojen hoito",,undefined
2291,3,D01AE12,10,Salisyylihappo,salicylic acid,NOTDOI
2292,3,D02AE01,20,Karbamidi,carbamide,undefined
2293,3,D02AE51,30,"Karbamidi, yhdistelmävalmisteet","carbamide, combinations",undefined
2294,3,D03AX03,40,Dekspantenoli,dexpanthenol,undefined
2295,3,D03AX13,50,Betulae cortex,Betulae cortex,NOTDOI
2296,3,D03AX16,51,Beremageenigeperpaveekki,beremagene geperpavec,NOTDOI
2297,3,D03BA02,60,Kollagenaasi,collagenase,undefined
2298,3,D03BA03,70,Bromelaiinit,bromelains,NOTDOI
2299,3,D03BA52,80,"Kollagenaasi, yhdistelmävalmisteet","collagenase, combinations",undefined
2300,3,D1FA,90,Muut pehmentävät ja suojaavat aineet,N/A,undefined
2301,2,D1G,70,Antiseptit ja desinfektioaineet,,undefined
2302,3,D08AC02,10,Klooriheksidiini ja sen yhdistelmävalmisteet,chlorhexidine,undefined
2303,3,D08AE03,20,Fenoli,phenol,NOTDOI
2304,3,D08AE04,30,Triklosaani,triclosan,undefined
2305,3,D08AG02,40,Jodi,povidone-iodine,undefined
2306,3,D08AJ01,50,Bentsalkoni,benzalkonium,NOTDOI
2307,3,D08AJ57,60,Oktenidiini,"octenidine, combinations",NOTDOI
2308,3,D08AK04,70,Merkurokromi,merbromin,NOTDOI
2309,3,D08AL01,80,Hopeanitraatti,silver nitrate,NOTDOI
2310,3,D08AX01,90,Vetyperoksidi,hydrogen peroxide,NOTDOI
2311,3,D08AX06,100,Kaliumpermanganaatti,potassium permanganate,NOTDOI
2312,2,D1K,75,Iholle käytettävät paikallispuudutteet,,NOTDOI
2313,3,D04AB01,10,Lidokaiini,lidocaine,undefined
2314,3,D04AB06,20,Tetrakaiini,tetracaine,NOTDOI
2315,3,N01BB20,21,Yhdistelmävalmisteet,combinations,undefined
2316,2,D1J,90,Lääkesiteet,,undefined
2317,3,D09AA02,10,Fusidiinihappo,fusidic acid,undefined
2318,3,D09AB01,20,Sinkkiside ilman muita lääkeaineita,zinc bandage without supplements,undefined
2319,2,D1HB,100,Lääkeshampoot (hilse; kaljuuntuminen),,undefined
2320,3,D11AC03,10,Seleeniyhdisteet,selenium compounds,undefined
2321,3,D11AX01,20,Minoksidiili,minoxidil,undefined
2322,1,S1,19,Silmätautien lääkkeet,,undefined
2323,2,S1A,10,Mikrobilääkkeet,,undefined
2324,3,S01AA01,10,Kloramfenikoli,chloramphenicol,undefined
2325,3,S01AA02,20,Klooritetrasykliini,chlortetracycline,NOTDOI
2326,3,S01AA10,30,Natamysiini,natamycin,NOTDOI
2327,3,S01AA12,40,Tobramysiini,tobramycin,undefined
2328,3,S01AA13,50,Fusidiinihappo,fusidic acid,undefined
2329,3,S01AA26,60,Atsitromysiini,azithromycin,NOTDOI
2330,3,S01AA27,70,Kefuroksiimi,cefuroxime,NOTDOI
2331,3,S01AA30,78,Mikrobilääkkeiden yhdistelmävalmisteet,combinations of different antibiotics,undefined
2332,3,S1AA,79,Fluorokinolonit,,NOTDOI
2333,4,S01AE01,10,Ofloksasiini,ofloxacin,NOTDOI
2334,4,S01AE02,20,Norfloksasiini,norfloxacin,NOTDOI
